,id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,reviews_per_month,price_log,distrito_barajas,distrito_carabanchel,distrito_centro,distrito_chamartín,distrito_chamberí,distrito_ciudad_lineal,distrito_fuencarral___el_pardo,distrito_hortaleza,distrito_latina,distrito_moncloa___aravaca,distrito_moratalaz,distrito_puente_de_vallecas,distrito_retiro,distrito_salamanca,distrito_san_blas___canillejas,distrito_tetuán,distrito_usera,distrito_vicálvaro,distrito_villa_de_vallecas,distrito_villaverde,rt_hotel_room,rt_private_room,rt_shared_room,air_conditioning,kitchen_and_else,tv,wifi,white_goods,elevator,long_term_stays,Sentiment_Score_Afinn,commo
5418,52965574,1,99,100,0.0,24.0,2,1,0,1,71.0,3,365,285,182,52,4.45,4.52,4.62,4.73,4.66,4.77,4.36,1,4.47,4.2626798770413155,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4.843575418994414,1
5419,52965971,1,99,100,0.0,24.0,2,1,0,1,74.0,3,365,285,177,49,4.43,4.54,4.58,4.8,4.72,4.79,4.31,1,4.35,4.30406509320417,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,4.708571428571428,1
5420,52980394,1,90,98,0.0,19.0,2,1,1,1,65.0,2,1125,325,125,21,4.3,4.4,4.34,4.72,4.49,4.62,4.21,1,3.1,4.174387269895637,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,4.388429752066116,0
5421,52987362,1,100,99,1.0,13.0,4,1,1,4,140.0,2,365,49,75,17,4.88,4.91,4.93,4.96,4.97,4.84,4.76,0,1.84,4.941642422609304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10.026666666666667,1
5422,52604679,1,100,96,1.0,3.0,3,1,1,1,171.0,3,1125,24,7,1,4.71,4.43,4.29,4.43,4.43,4.29,4.29,1,0.17,5.14166355650266,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,8.166666666666666,0
5423,52607370,1,95,99,0.0,107.0,4,1,1,2,110.0,3,365,0,85,26,4.66,4.69,4.75,4.61,4.55,4.81,4.44,1,2.1,4.700480365792417,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,6.190476190476191,0
5424,52609754,1,100,100,0.0,6.0,2,1,1,1,81.0,5,88,133,84,37,4.81,4.85,4.88,4.86,4.89,4.88,4.71,1,2.12,4.394449154672439,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,7.571428571428571,0
5425,52610980,0,0,0,0.0,186.0,2,1,0,1,61.0,1,365,257,85,20,4.71,4.72,4.86,4.75,4.91,4.73,4.58,1,2.05,4.110873864173311,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,6.517647058823529,1
5426,52612163,1,100,98,0.0,4.0,2,2,1,1,32.0,2,365,335,64,25,4.55,4.61,4.52,4.61,4.72,4.44,4.55,1,1.54,3.4657359027997265,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,5.145161290322581,0
5427,52616535,1,100,99,1.0,428.0,4,1,1,2,84.0,1,365,289,164,54,4.74,4.77,4.76,4.65,4.83,4.9,4.69,1,4.0,4.430816798843313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,7.339506172839506,1
5428,52626391,2,100,94,0.0,1.0,2,1,1,1,106.0,2,20,148,118,28,4.75,4.79,4.64,4.85,4.92,4.8,4.53,0,2.86,4.663439094112067,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,7.245762711864407,0
5429,52997669,1,100,91,1.0,17.0,6,1,3,3,198.0,3,1125,57,97,28,4.84,4.88,4.86,4.92,4.78,4.75,4.69,0,2.39,5.288267030694535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,8.729166666666666,1
5430,52999207,1,100,100,1.0,5.0,4,2,2,3,174.0,3,365,292,154,39,4.94,4.99,4.95,4.92,4.92,4.97,4.83,0,3.78,5.159055299214529,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,9.875816993464053,1
5431,52999915,1,100,99,1.0,2.0,4,1,1,2,129.0,2,1125,59,87,27,4.98,4.97,5.0,4.99,5.0,4.89,4.9,0,2.13,4.859812404361672,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,9.885057471264368,1
5432,53005506,1,100,100,0.0,1.0,3,1,1,2,180.0,2,730,338,68,22,4.84,4.88,4.97,4.62,4.97,4.96,4.68,1,1.67,5.19295685089021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,7.791044776119403,1
5433,53011953,1,100,100,0.0,29.0,13,2,3,8,318.0,1,1125,63,147,47,4.8,4.8,4.89,4.67,4.84,4.98,4.75,1,3.67,5.762051382780177,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,8.248275862068965,1
5434,53025786,1,100,92,0.0,5.0,2,1,1,1,48.0,1,365,365,31,1,4.32,4.45,4.58,4.68,4.55,4.26,4.29,0,0.76,3.871201010907891,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,4.1,0
5435,53035554,1,92,98,0.0,9.0,2,1,1,1,43.0,1,365,358,74,16,4.68,4.81,4.66,4.86,4.78,4.55,4.51,1,1.8,3.7612001156935624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,5.680555555555555,0
5436,53036839,2,100,100,0.0,3.0,2,1,1,1,110.0,2,365,178,53,9,4.6,4.79,4.34,4.81,4.74,4.81,4.38,0,1.3,4.700480365792417,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,6.716981132075472,0
5437,53037060,1,100,99,1.0,1.0,4,2,2,3,264.0,3,365,0,142,44,4.77,4.8,4.78,4.47,4.8,4.94,4.75,1,3.5,5.575949103146316,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,6.992857142857143,0
5438,53038129,1,100,100,1.0,2.0,2,1,1,1,78.0,2,365,2,38,10,4.84,4.82,4.74,4.82,4.92,4.74,4.61,0,0.96,4.356708826689592,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,6.473684210526316,1
5439,52630990,3,100,82,1.0,3.0,1,2,2,1,58.0,3,365,127,66,7,4.89,4.86,4.97,4.94,4.98,4.88,4.8,0,2.19,4.060443010546419,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,12.40625,1
5440,52642643,1,90,85,0.0,3.0,2,1,1,1,45.0,2,7,309,90,20,4.59,4.67,4.66,4.78,4.88,4.56,4.52,0,2.18,3.8066624897703196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,6.784090909090909,1
5441,52644017,1,95,99,0.0,107.0,4,1,1,2,111.0,3,365,157,35,17,4.6,4.63,4.77,4.57,4.63,4.97,4.6,1,0.86,4.709530201312334,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,7.228571428571429,1
5442,52647184,3,50,100,1.0,1.0,2,1,1,1,250.0,3,69,0,238,61,4.92,4.94,4.97,4.96,4.94,4.96,4.88,1,5.72,5.521460917862246,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,10.571428571428571,1
5443,52650050,1,75,96,0.0,7.0,4,1,2,3,159.0,1,365,358,44,17,4.61,4.55,4.43,4.8,4.93,4.27,4.25,1,1.31,5.0689042022202315,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,4.613636363636363,0
5444,53042605,1,100,100,0.0,12.0,4,1,1,3,180.0,1,365,83,10,0,4.8,4.9,4.9,4.9,4.8,4.2,4.7,1,0.25,5.19295685089021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5.4,1
5445,53043869,1,100,100,1.0,1.0,2,1,1,1,67.0,2,1125,122,128,32,4.83,4.81,4.85,4.82,4.95,4.99,4.75,1,3.14,4.204692619390966,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,9.27777777777778,1
5446,53046283,2,73,46,0.0,90.0,2,1,1,1,71.0,4,1125,175,14,3,4.43,4.36,4.07,4.71,4.5,4.21,4.21,0,0.35,4.2626798770413155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,5.857142857142857,1
5447,53047193,2,86,46,0.0,62.0,2,1,1,1,68.0,4,1125,32,14,6,4.71,4.79,4.36,4.79,4.5,4.36,4.57,0,0.38,4.219507705176107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2.9285714285714284,1
5448,53055878,2,100,87,1.0,3.0,2,1,1,1,63.0,7,366,191,100,27,4.9,4.87,4.91,4.9,4.89,4.92,4.78,0,2.54,4.143134726391533,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,7.828282828282828,1
5449,53058202,1,100,100,0.0,12.0,3,1,0,2,136.0,1,365,81,137,11,4.72,4.73,4.74,4.77,4.69,4.02,4.62,1,3.43,4.912654885736052,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,5.41044776119403,1
5450,53058511,1,100,100,0.0,12.0,3,1,0,2,138.0,1,365,75,40,1,4.68,4.85,4.8,4.8,4.85,4.1,4.7,1,1.0,4.927253685157205,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,8.307692307692308,1
5451,53072198,1,100,95,1.0,7.0,4,1,2,3,70.0,31,1125,277,52,13,4.98,4.98,4.96,5.0,5.0,4.67,4.88,0,1.29,4.248495242049359,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,10.01923076923077,0
5452,52651940,1,100,98,0.0,4.0,2,1,1,1,29.0,2,1125,315,26,0,4.81,4.77,4.73,4.73,4.96,4.5,4.65,0,1.13,3.367295829986474,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,4.769230769230769,0
5453,52654852,2,100,96,1.0,2.0,1,1,1,1,49.0,3,730,15,187,40,4.95,4.96,4.98,4.97,4.96,4.98,4.89,0,4.52,3.8918202981106265,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,9.962566844919786,0
5454,52655280,1,98,98,1.0,11.0,6,2,3,3,95.0,3,1125,20,117,37,4.7,4.77,4.73,4.78,4.76,4.37,4.7,1,2.83,4.553876891600541,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,5.572649572649572,0
5455,53072951,1,96,100,0.0,17.0,2,1,1,2,66.0,1,1125,313,65,15,4.45,4.45,4.54,4.75,4.75,4.68,4.2,1,1.61,4.189654742026425,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,4.53125,1
5456,53090569,1,100,100,1.0,12.0,8,1,2,6,184.0,1,1125,268,144,29,4.79,4.81,4.76,4.94,4.97,4.9,4.75,1,3.56,5.214935757608986,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,6.598591549295775,1
5457,53106972,1,92,100,1.0,18.0,4,1,1,2,94.0,3,1125,291,78,24,4.82,4.71,4.74,4.67,4.64,4.06,4.64,1,1.92,4.543294782270004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,5.328947368421052,1
5458,53120002,1,100,100,1.0,6.0,3,1,1,2,105.0,2,365,25,162,41,4.89,4.88,4.86,4.96,4.98,4.96,4.79,0,4.07,4.653960350157523,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,8.132075471698114,0
5459,53121964,2,86,46,0.0,62.0,4,1,2,3,90.0,4,1125,73,25,3,4.16,4.32,4.52,4.72,4.56,4.2,4.16,0,0.71,4.499809670330265,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,3.458333333333333,1
5460,53125157,2,99,98,0.0,853.0,8,3,4,4,185.0,31,365,244,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5.220355825078324,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.0,1
5461,53125328,2,99,98,0.0,853.0,6,2,3,3,215.0,31,365,274,1,1,5.0,5.0,5.0,5.0,3.0,5.0,5.0,1,0.14,5.3706380281276624,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,14.0,1
5462,53125354,1,100,97,1.0,6.0,2,1,1,1,109.0,1,365,1,194,60,4.92,4.88,4.97,4.96,4.98,4.95,4.86,0,4.79,4.6913478822291435,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,8.366492146596858,1
5463,53125389,2,99,98,0.0,853.0,4,2,2,2,185.0,31,360,253,2,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.06,5.220355825078324,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,14.5,1
5464,53125897,2,99,98,0.0,853.0,4,2,2,2,184.0,31,365,181,1,0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,1,0.03,5.214935757608986,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,15.0,1
5465,53125951,2,99,98,0.0,853.0,4,2,2,2,151.0,31,330,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5.017279836814924,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.0,1
5466,53126020,2,99,98,0.0,853.0,4,2,2,2,178.0,31,365,209,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.03,5.181783550292085,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,14.0,1
5467,53126120,2,99,98,0.0,853.0,4,2,2,2,156.0,31,360,241,3,0,4.67,4.33,5.0,5.0,5.0,5.0,4.33,1,0.08,5.049856007249537,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,4.0,1
5468,53126162,2,99,98,0.0,853.0,2,1,1,1,145.0,31,365,0,2,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,0.05,4.976733742420574,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,8.0,1
5469,53126215,2,99,98,0.0,853.0,4,2,2,2,167.0,31,365,237,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,5.117993812416755,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0.0,1
5470,52663382,1,100,99,0.0,51.0,6,2,2,3,159.0,4,1125,2,76,30,4.76,4.86,4.76,4.84,4.83,4.82,4.63,0,1.88,5.0689042022202315,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,8.105263157894736,1
5471,52663669,1,95,99,0.0,107.0,3,1,1,1,109.0,3,365,141,71,26,4.66,4.75,4.68,4.68,4.65,4.9,4.65,1,1.72,4.6913478822291435,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,6.571428571428571,0
5472,52664370,1,95,99,0.0,107.0,2,1,1,1,107.0,3,365,152,74,11,4.64,4.72,4.72,4.57,4.64,4.91,4.55,1,1.79,4.672828834461906,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,6.605633802816901,0
5473,52666825,1,100,100,1.0,1.0,4,1,1,2,116.0,2,365,200,110,39,4.91,4.91,4.82,4.95,4.97,4.91,4.82,1,2.67,4.7535901911063645,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,6.36697247706422,1
5474,52669185,1,86,99,0.0,8.0,4,1,2,2,186.0,2,1125,58,121,27,4.67,4.69,4.76,4.88,4.61,4.85,4.55,0,3.0,5.225746673713202,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,8.148760330578513,1
5475,52676436,1,100,100,0.0,6.0,2,1,1,1,55.0,5,1125,156,46,14,4.72,4.76,4.72,4.91,4.83,4.91,4.7,0,1.37,4.007333185232471,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,9.88888888888889,1
5476,53126358,2,99,98,0.0,853.0,2,1,0,1,450.0,31,365,330,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,6.1092475827643655,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0.0,1
5477,53126545,2,99,98,0.0,853.0,4,2,2,2,196.0,31,360,190,4,0,4.75,5.0,5.0,4.75,5.0,5.0,4.75,1,0.1,5.278114659230517,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,8.5,1
5478,53126722,2,99,98,0.0,853.0,6,2,0,3,406.0,31,365,171,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,6.0063531596017325,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.0,1
5479,53140738,1,100,94,1.0,36.0,6,3,3,6,273.0,1,1125,170,49,22,4.84,4.86,4.88,4.98,4.98,4.88,4.78,0,1.23,5.60947179518496,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,8.354166666666666,0
5480,53144811,1,100,100,0.0,3.0,2,1,1,1,216.0,1,1125,0,38,8,4.63,4.68,4.84,4.82,4.71,4.95,4.5,1,0.98,5.375278407684165,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,5.675675675675675,1
5481,53145941,1,98,99,1.0,53.0,6,2,2,3,322.0,1,1125,230,143,80,4.76,4.73,4.76,4.87,4.8,4.91,4.7,1,3.55,5.7745515455444085,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,8.335664335664335,1
5482,53151633,1,100,79,1.0,1.0,1,1,1,1,41.0,3,1125,350,50,13,4.92,4.94,4.88,4.96,4.96,4.66,4.86,0,1.24,3.713572066704308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,10.72,1
5483,53158537,1,97,100,0.0,130.0,3,1,1,2,109.0,1,1125,179,41,4,4.22,4.24,4.46,4.59,3.93,4.49,4.05,1,1.02,4.6913478822291435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,3.875,0
5484,52677588,1,100,100,1.0,1.0,3,1,1,2,91.0,2,365,66,133,48,4.95,4.96,4.97,4.93,4.99,4.86,4.86,1,3.34,4.51085950651685,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,7.0534351145038165,1
5485,53158543,1,97,100,0.0,130.0,4,1,1,2,103.0,1,1125,149,12,1,3.83,4.25,4.42,4.42,3.83,4.33,3.92,1,0.3,4.634728988229636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,2.833333333333333,0
5486,53159843,0,0,100,0.0,708.0,2,1,1,1,50.0,30,365,0,7,0,4.86,4.71,4.86,4.71,4.57,4.43,4.29,0,0.18,3.912023005428146,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,4.857142857142857,1
5487,53159870,0,0,100,0.0,708.0,1,1,1,1,60.0,30,365,102,3,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,0.37,4.0943445622221,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,4.0,1
5488,53159888,0,0,100,0.0,708.0,3,2,2,2,84.0,30,365,24,2,2,5.0,5.0,5.0,4.0,4.0,5.0,5.0,0,0.61,4.430816798843313,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,12.5,1
5489,53159897,0,0,100,0.0,708.0,3,2,2,2,73.0,30,365,30,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.290459441148391,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0.0,1
5490,52686852,1,100,99,1.0,2.0,2,1,1,3,57.0,4,60,181,104,26,4.88,4.91,4.88,4.92,4.96,4.74,4.75,0,2.81,4.04305126783455,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,6.903846153846154,0
5491,52689002,1,100,100,1.0,17.0,3,1,1,2,232.0,1,1125,294,4,2,5.0,4.75,4.75,5.0,5.0,5.0,4.5,1,0.1,5.44673737166631,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,7.75,1
5492,52695342,2,90,56,0.0,4.0,2,1,1,1,53.0,1,1125,71,87,27,4.72,4.83,4.53,4.91,4.94,4.92,4.7,0,2.14,3.970291913552122,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,6.551724137931035,0
5493,52715140,1,96,100,0.0,17.0,2,1,1,1,77.0,1,1125,341,25,7,4.56,4.44,4.68,4.48,4.64,4.6,4.12,1,0.65,4.343805421853684,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,4.958333333333333,1
5494,52715670,1,100,100,1.0,4.0,4,2,2,3,234.0,4,1125,30,168,60,4.99,4.99,4.98,4.99,4.95,4.98,4.93,0,4.34,5.455321115357702,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,10.85276073619632,1
5495,52716448,1,100,89,1.0,4.0,2,1,1,0,50.0,2,365,365,49,16,4.86,4.82,4.98,4.82,4.9,4.55,4.73,0,1.19,3.912023005428146,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,7.693877551020408,1
5496,52717111,1,100,92,0.0,5.0,2,1,1,2,48.0,1,15,0,25,6,4.68,4.56,4.8,4.76,4.72,4.44,4.4,0,0.61,3.871201010907891,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,6.875,0
5498,53159922,0,0,100,0.0,708.0,2,1,1,1,74.0,30,365,69,5,3,4.2,4.6,5.0,3.6,4.2,4.8,4.2,0,0.25,4.30406509320417,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1.8,0
5499,53160561,2,100,50,1.0,1.0,2,1,1,1,106.0,1,365,365,46,18,4.98,4.98,4.98,5.0,5.0,4.98,4.85,0,1.16,4.663439094112067,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,10.565217391304348,1
5500,53165526,0,0,100,0.0,1.0,6,1,2,4,141.0,2,365,304,40,0,4.95,4.93,4.93,4.98,4.98,4.88,4.78,1,0.99,4.948759890378168,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,7.25,1
5501,53166888,1,83,100,0.0,1.0,4,1,1,2,112.0,1,365,280,26,7,4.38,4.62,4.85,4.77,4.58,4.88,4.5,1,0.65,4.718498871295094,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,6.576923076923077,1
5502,53176092,1,100,100,1.0,3.0,1,1,1,1,30.0,3,365,94,198,40,4.75,4.8,4.88,4.74,4.73,4.43,4.76,1,4.95,3.4011973816621555,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,6.096938775510204,0
5503,53180207,1,100,100,0.0,111.0,5,1,3,3,172.0,3,360,228,140,46,4.73,4.82,4.7,4.85,4.87,4.99,4.7,1,3.59,5.147494476813453,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,6.414285714285715,0
5504,53180217,1,88,100,1.0,7.0,4,1,1,2,200.0,1,1125,320,13,1,4.77,4.77,4.85,4.85,4.92,4.92,4.85,1,0.32,5.298317366548036,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,6.0,1
5505,53180435,1,100,100,0.0,13.0,9,1,3,6,247.0,1,365,2,210,41,4.53,4.68,4.66,4.84,4.76,4.93,4.59,1,5.3,5.5093883366279774,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,6.0048076923076925,1
